theme;block;globalBlockHeight;element_id;total_elements;elementHeight;elementWidth;x_orig;y_orig;x_end;y_end;rap_size;type
june-blocks;3_images_with_display_text.json;800.0;element_id_90769;11;10.75;33.5;5.25;31.4375;38.75;42.1875;3.116279069767442;text
june-blocks;3_images_with_display_text.json;800.0;element_id_92279;11;1.0625;12.1875;5.625;5.0;17.8125;6.0625;11.470588235294118;text
june-blocks;3_images_with_display_text.json;800.0;element_id_57867;11;6.75;20.0;5.625;7.125;25.625;13.875;2.962962962962963;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_67102;15;93.5;80.0;0.0;0.0;80.0;93.5;0.8556149732620321;image
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_61118;15;79.125;47.5;26.875;7.375;74.375;86.5;0.6003159557661928;shape
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_86523;15;1.9375;33.25;35.3125;66.1875;68.5625;68.125;17.161290322580644;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_16560;15;8.75;33.125;35.3125;71.625;68.4375;80.375;3.7857142857142856;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_40945;15;1.9375;3.4375;29.375;66.375;32.8125;68.3125;1.7741935483870968;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_88737;15;1.9375;33.25;35.3125;48.25;68.5625;50.1875;17.161290322580644;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_93734;15;8.75;33.125;35.3125;53.6875;68.4375;62.4375;3.7857142857142856;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_81552;15;1.9375;3.4375;29.375;48.4375;32.8125;50.375;1.7741935483870968;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_28170;15;1.9375;3.4375;29.375;30.5;32.8125;32.4375;1.7741935483870968;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_32450;15;1.9375;33.25;35.3125;30.3125;68.5625;32.25;17.161290322580644;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_10691;15;8.75;33.125;35.3125;35.75;68.4375;44.5;3.7857142857142856;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_72203;15;8.75;33.125;35.3125;17.8125;68.4375;26.5625;3.7857142857142856;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_98650;15;1.9375;33.25;35.3125;12.375;68.5625;14.3125;17.161290322580644;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_23108;15;1.9375;3.4375;29.375;12.5625;32.8125;14.5;1.7741935483870968;text
june-blocks;fullscreen_image_with_boxed_text.json;1496.0;element_id_83312;15;4.5;15.3125;5.625;7.375;20.9375;11.875;3.4027777777777777;text
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_77567;10;14.375;9.6875;62.5;11.0625;72.1875;25.4375;0.6739130434782609;image
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_75341;10;6.875;10.25;7.25;25.875;17.5;32.75;1.490909090909091;image
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_41402;10;3.3125;11.875;34.0;50.4375;45.875;53.75;3.5849056603773586;button
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_52866;10;32.5;21.25;29.375;4.375;50.625;36.875;0.6538461538461539;image
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_60914;10;2.25;9.6875;62.5;27.9375;72.1875;30.1875;4.305555555555555;text
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_22207;10;2.25;9.6875;7.25;21.8125;16.9375;24.0625;4.305555555555555;text
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_29020;10;2.625;33.1875;23.375;45.0625;56.5625;47.6875;12.642857142857142;text
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_57411;10;1.8125;15.9375;32.0;40.25;47.9375;42.0625;8.793103448275861;text
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_71457;10;1.0;9.375;35.3125;42.5625;44.6875;43.5625;9.375;text
velvet-blocks;3_images_with_text_and_1_call_to_action.json;930.0;element_id_18965;10;5.5;14.0;33.0;6.875;47.0;12.375;2.5454545454545454;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_63590;25;19.375;29.6875;9.0625;15.4375;38.75;34.8125;1.532258064516129;image
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_18732;25;19.375;29.6875;44.6875;39.8125;74.375;59.1875;1.532258064516129;image
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_30697;25;19.375;29.6875;9.0625;64.1875;38.75;83.5625;1.532258064516129;image
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_14090;25;1.5625;15.75;32.125;5.625;47.875;7.1875;10.08;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_96072;25;2.5;20.3125;44.6875;16.75;65.0;19.25;8.125;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_34066;25;6.0;5.9375;5.625;16.75;11.5625;22.75;0.9895833333333334;shape
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_22596;25;1.9375;4.0;6.625;18.8125;10.625;20.75;2.064516129032258;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_71557;25;1.5625;11.875;44.6875;20.25;56.5625;21.8125;7.6;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_23593;25;5.25;26.25;44.6875;23.5;70.9375;28.75;5.0;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_69431;25;0.625;8.4375;44.6875;32.0;53.125;32.625;13.5;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_54315;25;6.0;5.9375;41.25;41.125;47.1875;47.125;0.9895833333333334;shape
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_60785;25;1.9375;4.25;42.125;43.1875;46.375;45.125;2.193548387096774;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_94171;25;2.5;22.1875;9.0625;41.12504577636719;31.25;43.62504577636719;8.875;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_72606;25;1.5625;14.375;9.0625;44.62504577636719;23.4375;46.18754577636719;9.2;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_71117;25;5.25;26.25;9.0625;47.87504577636719;35.3125;53.12504577636719;5.0;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_40422;25;0.625;8.4375;9.0625;56.37504577636719;17.5;57.00004577636719;13.5;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_37419;25;2.5;15.0;44.6875;65.5;59.6875;68.0;6.0;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_32564;25;6.0;5.9375;5.625;65.5;11.5625;71.5;0.9895833333333334;shape
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_10833;25;1.9375;4.125;6.5625;67.6875;10.6875;69.625;2.129032258064516;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_45829;25;1.5625;11.875;44.6875;69.0;56.5625;70.5625;7.6;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_30152;25;5.25;26.25;44.6875;72.25;70.9375;77.5;5.0;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_22587;25;0.625;8.4375;44.6875;80.75;53.125;81.375;13.5;text
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_89202;25;0.0625;68.75;5.625;10.1875;74.375;10.25;1100.0;shape
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_98022;25;0.0625;68.75;5.625;10.5625;74.375;10.625;1100.0;shape
velvet-blocks;3_rows_with_image_and_text.json;1427.0;element_id_91157;25;3.75;0.0625;40.0;8.5625;40.0625;12.3125;0.016666666666666666;shape
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_41979;12;21.875;17.375;57.0;10.9375;74.375;32.8125;0.7942857142857143;image
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_18900;12;9.6875;17.375;57.0;0.0;74.375;9.6875;1.793548387096774;image
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_58028;12;9.6875;17.375;57.0;34.0625;74.375;43.75;1.793548387096774;image
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_12411;12;43.75;0.0625;55.6875;0.0;55.75;43.75;0.0014285714285714286;shape
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_95327;12;43.75;0.0625;75.625;0.0;75.6875;43.75;0.0014285714285714286;shape
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_15662;12;0.0625;80.0;0.0;43.6875;80.0;43.75;1280.0;shape
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_51006;12;0.0625;80.0;0.0;0.0;80.0;0.0625;1280.0;shape
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_99432;12;2.0;21.5;16.5;24.5;38.0;26.5;10.75;text
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_68901;12;2.5;36.875;9.375;20.5;46.25;23.0;14.75;text
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_75663;12;1.9375;20.375;17.1875;17.3125;37.5625;19.25;10.516129032258064;text
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_15732;12;2.625;21.5;17.0625;3.75;38.5625;6.375;8.19047619047619;text
velvet-blocks;1_text_column_left_and_1_image_column_right.json;700.0;element_id_76646;12;1.125;21.5;17.0625;37.1875;38.5625;38.3125;19.11111111111111;text
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_78488;10;34.75;23.75;5.625;3.875;29.375;38.625;0.6834532374100719;image
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_19172;10;46.1875;45.0;29.375;0.0;74.375;46.1875;0.9742895805142084;shape
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_81191;10;9.75;33.0625;35.375;27.3125;68.4375;37.0625;3.391025641025641;text
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_67413;10;1.125;8.6875;59.0625;17.3125;67.75;18.4375;7.722222222222222;text
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_95754;10;1.5625;8.6875;59.0625;14.8125;67.75;16.375;5.56;text
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_47248;10;5.0;20.875;35.3125;17.3125;56.1875;22.3125;4.175;text
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_22819;10;1.5625;8.6875;35.375;14.8125;44.0625;16.375;5.56;text
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_51462;10;0.0625;33.0625;35.375;9.75;68.4375;9.8125;529.0;shape
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_53904;10;1.5625;19.6875;35.3125;6.6875;55.0;8.25;12.6;text
velvet-blocks;image_with_link_left_and_text_block_right.json;739.0;element_id_33746;10;0.625;13.6875;5.625;41.5625;19.3125;42.1875;21.9;text
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_36392;14;45.0;80.0;0.0;0.0;80.0;45.0;1.7777777777777777;image
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_55885;14;1.8125;15.3125;59.0625;39.8125;74.375;41.625;8.448275862068966;text
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_43285;14;0.4375;2.25;72.125;40.375;74.375;40.8125;5.142857142857143;vector
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_71231;14;0.0625;26.875;53.125;36.0625;80.0;36.125;430.0;shape
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_56706;14;1.8125;15.3125;59.0625;30.875;74.375;32.6875;8.448275862068966;text
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_14868;14;0.4375;2.25;72.125;31.4375;74.375;31.875;5.142857142857143;vector
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_31527;14;0.0625;26.875;53.125;27.125;80.0;27.1875;430.0;shape
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_30869;14;1.8125;15.3125;59.0625;21.9375;74.375;23.75;8.448275862068966;text
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_72754;14;0.4375;2.25;72.125;22.5;74.375;22.9375;5.142857142857143;vector
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_97768;14;0.0625;26.875;53.125;18.1875;80.0;18.25;430.0;shape
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_14711;14;4.5;15.3125;59.0625;6.625;74.375;11.125;3.4027777777777777;text
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_86383;14;45.0;0.0625;53.0625;0.0;53.125;45.0;0.001388888888888889;shape
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_27515;14;2.0;27.1875;5.625;39.0;32.8125;41.0;13.59375;text
velvet-blocks;fullscreen_image_with_display_text_left_and_3_call_to_actions_right.json;720.0;element_id_72131;14;4.9375;27.1875;5.625;5.625;32.8125;10.5625;5.506329113924051;text
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_71824;9;13.5;21.25;5.625;0.0;26.875;13.5;1.5740740740740742;image
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_28974;9;12.625;8.4375;9.0625;25.3125;17.5;37.9375;0.6683168316831684;image
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_15561;9;6.25;9.6875;64.6875;0.0;74.375;6.25;1.55;image
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_64183;9;4.9375;41.5625;26.875;25.875;68.4375;30.8125;8.417721518987342;text
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_44144;9;0.4375;2.25;72.125;28.1875;74.375;28.625;5.142857142857143;vector
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_95618;9;4.9375;41.5625;26.875;17.8125;68.4375;22.75;8.417721518987342;text
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_38220;9;0.4375;2.25;72.125;20.125;74.375;20.5625;5.142857142857143;vector
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_90744;9;4.9375;41.5625;26.875;9.75;68.4375;14.6875;8.417721518987342;text
velvet-blocks;3_small_images_and_3_call_to_actions.json;607.0;element_id_71875;9;0.4375;2.25;72.125;12.0625;74.375;12.5;5.142857142857143;vector
velvet-blocks;full_weight_image_with_boxed_text.json;700.0;element_id_56798;6;38.75;80.0;0.0;0.0;80.0;38.75;2.064516129032258;image
velvet-blocks;full_weight_image_with_boxed_text.json;700.0;element_id_51517;6;9.75;68.75;5.625;34.0;74.375;43.75;7.051282051282051;shape
velvet-blocks;full_weight_image_with_boxed_text.json;700.0;element_id_87940;6;1.25;18.6875;47.3125;40.375;66.0;41.625;14.95;text
velvet-blocks;full_weight_image_with_boxed_text.json;700.0;element_id_75759;6;0.0625;23.6875;44.75;38.75;68.4375;38.8125;379.0;shape
velvet-blocks;full_weight_image_with_boxed_text.json;700.0;element_id_45342;6;1.0;18.6875;47.3125;36.1875;66.0;37.1875;18.6875;text
velvet-blocks;full_weight_image_with_boxed_text.json;700.0;element_id_93274;6;4.5;16.0625;9.0625;36.625;25.125;41.125;3.5694444444444446;text
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_97172;9;3.3125;11.875;51.8125;34.9375;63.6875;38.25;3.5849056603773586;button
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_69716;9;50.0;35.3125;0.0;0.0;35.3125;50.0;0.70625;image
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_88597;9;38.6875;33.4375;40.9375;5.625;74.375;44.3125;0.864297253634895;shape
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_13496;9;2.9375;0.0625;57.6875;42.8125;57.75;45.75;0.02127659574468085;shape
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_74797;9;2.9375;0.0625;57.6875;4.125;57.75;7.0625;0.02127659574468085;shape
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_91844;9;6.5;18.6875;48.3125;24.25;67.0;30.75;2.875;text
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_67944;9;1.062502384185791;0.7227602601051331;57.296875;20.25;58.01963526010513;21.31250238418579;0.6802434242620484;vector
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_51266;9;4.5;22.3125;46.5;13.5;68.8125;18.0;4.958333333333333;text
velvet-blocks;full_height_image_and_text_with_call_to_action_right.json;800.0;element_id_21007;9;1.125;22.3125;46.5;11.6875;68.8125;12.8125;19.833333333333332;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_73868;13;16.8125;11.875;5.625;31.0625;17.5;47.875;0.7063197026022305;image
velvet-blocks;3_images_with_text.json;1396.0;element_id_24118;13;18.8125;13.5625;35.3125;54.375;48.875;73.1875;0.7209302325581395;image
velvet-blocks;3_images_with_text.json;1396.0;element_id_21050;13;18.8125;27.1875;47.125;6.875;74.3125;25.6875;1.4451827242524917;image
velvet-blocks;3_images_with_text.json;1396.0;element_id_93934;13;3.875;18.125;20.9375;41.8125;39.0625;45.6875;4.67741935483871;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_29041;13;1.125;22.3125;20.9375;46.9375;43.25;48.0625;19.833333333333332;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_98197;13;3.875;18.125;53.125;67.125;71.25;71.0;4.67741935483871;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_63428;13;1.125;16.8125;53.125;72.25;69.9375;73.375;14.944444444444445;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_14160;13;5.8125;18.125;56.22734451293945;29.25;74.35234451293945;35.0625;3.118279569892473;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_40943;13;1.125;22.3125;52.0625;27.4375;74.375;28.5625;19.833333333333332;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_23679;13;4.875;29.6875;5.625;16.75;35.3125;21.625;6.089743589743589;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_21487;13;4.9375;33.125;5.625;8.0;38.75;12.9375;6.708860759493671;text
velvet-blocks;3_images_with_text.json;1396.0;element_id_13775;13;0.0625;68.75;5.625;80.75;74.375;80.8125;1100.0;shape
velvet-blocks;3_images_with_text.json;1396.0;element_id_89279;13;0.625;11.3125;34.375;83.4375;45.6875;84.0625;18.1;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_24841;16;14.9375;23.4375;56.5625;8.9375;80.0;23.875;1.5690376569037656;image
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_29159;16;21.25;15.0;0.0;21.9375;15.0;43.1875;0.7058823529411765;image
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_33725;16;7.4375;11.875;47.1875;43.875;59.0625;51.3125;1.596638655462185;image
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_80353;16;8.1875;5.9375;23.4375;0.0;29.375;8.1875;0.7251908396946565;image
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_68585;16;42.5;56.875;11.5625;5.3125;68.4375;47.8125;1.338235294117647;shape
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_46934;16;1.25;7.783430099487305;36.13953351974487;40.875;43.92296361923218;42.125;6.226744079589844;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_58339;16;2.75;21.25;29.375083923339844;37.875;50.625083923339844;40.625;7.7272727272727275;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_32617;16;1.25;7.783430099487305;36.13953495025635;34.875;43.92296504974365;36.125;6.226744079589844;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_20765;16;2.75;21.1875;29.4375;31.875;50.625;34.625;7.704545454545454;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_97188;16;1.25;7.116279125213623;36.43604850769043;28.875;43.55232763290405;30.125;5.693023300170898;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_18041;16;2.75;21.25;29.37499618530273;25.875;50.624996185302734;28.625;7.7272727272727275;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_70142;16;1.25;7.783430099487305;36.13953399658203;22.875;43.922964096069336;24.125;6.226744079589844;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_53540;16;2.75;21.25;29.37509536743164;19.875;50.62509536743164;22.625;7.7272727272727275;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_87139;16;1.25;7.116279125213623;36.43604564666748;16.875;43.5523247718811;18.125;5.693023300170898;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_34631;16;2.75;21.25;29.375118255615234;13.875;50.625118255615234;16.625;7.7272727272727275;text
velvet-blocks;4_images_and_boxed_text.json;850.0;element_id_42458;16;1.125;27.1875;26.375;9.5;53.5625;10.625;24.166666666666668;text
velvet-blocks;image_left_and_1_text_block_right.json;1020.0;element_id_45303;5;32.375;21.25;5.625;21.375;26.875;53.75;0.6563706563706564;image
velvet-blocks;image_left_and_1_text_block_right.json;1020.0;element_id_85371;5;22.75;33.125;35.3125;29.375;68.4375;52.125;1.456043956043956;text
velvet-blocks;image_left_and_1_text_block_right.json;1020.0;element_id_85806;5;3.625;33.125;35.3125;21.375;68.4375;25.0;9.137931034482758;text
velvet-blocks;image_left_and_1_text_block_right.json;1020.0;element_id_19199;5;9.875;22.5625;35.3125;6.25;57.875;16.125;2.2848101265822787;text
velvet-blocks;image_left_and_1_text_block_right.json;1020.0;element_id_90062;5;3.375;15.3125;5.625;6.25;20.9375;9.625;4.537037037037037;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_66033;21;3.3125;11.875;34.0625;46.8125;45.9375;50.125;3.5849056603773586;button
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_81537;21;31.5625;0.0625;28.0625;11.25;28.125;42.8125;0.0019801980198019802;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_76455;21;31.5625;0.0625;51.875;11.25;51.9375;42.8125;0.0019801980198019802;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_55286;21;0.0625;68.75;5.625;11.25;74.375;11.3125;1100.0;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_52578;21;0.0625;68.75;5.625;42.8125;74.375;42.875;1100.0;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_11951;21;9.75;18.125;54.5625;25.6875;72.6875;35.4375;1.858974358974359;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_56560;21;1.9375;18.125;54.5625;21.5625;72.6875;23.5;9.35483870967742;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_98042;21;2.625;2.125;62.5625;14.375;64.6875;17.0;0.8095238095238095;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_54535;21;2.125;2.625;62.3125;14.625;64.9375;16.75;1.2352941176470589;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_22710;21;1.125;3.75;61.75;15.125;65.5;16.25;3.3333333333333335;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_55149;21;9.75;18.125;30.9375;25.6875;49.0625;35.4375;1.858974358974359;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_17402;21;1.9375;18.125;30.9375;21.5625;49.0625;23.5;9.35483870967742;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_95104;21;2.625;2.125;38.9375;14.375;41.0625;17.0;0.8095238095238095;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_52181;21;2.125;2.625;38.6875;14.625;41.3125;16.75;1.2352941176470589;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_71133;21;1.125;3.75;38.125;15.125;41.875;16.25;3.3333333333333335;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_60748;21;9.75;18.125;7.3125;25.6875;25.4375;35.4375;1.858974358974359;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_27238;21;1.9375;18.125;7.3125;21.5625;25.4375;23.5;9.35483870967742;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_21610;21;2.625;2.125;15.3125;14.375;17.4375;17.0;0.8095238095238095;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_18811;21;2.125;2.625;15.0625;14.625;17.6875;16.75;1.2352941176470589;shape
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_15920;21;1.125;3.75;14.5;15.125;18.25;16.25;3.3333333333333335;text
velvet-blocks;3_text_columns_with_call_to_action.json;870.0;element_id_30425;21;2.5;21.25;29.375;5.1875;50.625;7.6875;8.5;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_39122;12;20.6875;15.3125;59.0625;9.875;74.375;30.5625;0.7401812688821753;image
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_29221;12;31.4375;21.25;35.3125;9.875;56.5625;41.3125;0.6759443339960238;image
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_96278;12;19.25;27.1875;5.625;9.875;32.8125;29.125;1.4123376623376624;image
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_45055;12;3.125;15.3125;59.0625;33.75;74.375;36.875;4.9;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_66835;12;1.125;15.25;59.125;32.0;74.375;33.125;13.555555555555555;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_77533;12;1.5625;21.25;35.3125;44.9375;56.5625;46.5;13.6;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_57748;12;1.125;21.1875;35.375;43.1875;56.5625;44.3125;18.833333333333332;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_90104;12;1.5625;27.1875;5.625;32.75;32.8125;34.3125;17.4;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_27021;12;1.125;27.125;5.6875;31.0;32.8125;32.125;24.11111111111111;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_29877;12;0.625;7.6875;66.6875;4.75;74.375;5.375;12.3;text
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_39181;12;0.0625;68.75;5.625;7.9375;74.375;8.0;1100.0;shape
velvet-blocks;1_call_to_action_and_3_columns_with_image_and_title.json;800.0;element_id_15205;12;1.8125;20.4375;5.625;4.375;26.0625;6.1875;11.275862068965518;text
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_73803;12;3.3125;11.875;56.5625;33.6875;68.4375;37.0;3.5849056603773586;button
velvet-blocks;image_with_text_left_and_text_with_call_to_action_right.json;652.0;element_id_62506;12;26.0625;41.5625;5.625;4.375;47.1875;30.4375;1.5947242206235013;image
